"image","num_frontal_faces"
"/home/james/Pictures/2015-vacation/james/20150911_050428.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_053402.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_042049.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_081925.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_044038.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_045419.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_043919.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_074451.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_084717.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_110853.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_073836.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_070902.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150913_155108.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150919_052323.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_130518.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_050241.jpg","8"
"/home/james/Pictures/2015-vacation/james/20150917_050857.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_093900.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_051515.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150908_073031.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_055516(1).jpg","1"
"/home/james/Pictures/2015-vacation/james/20150916_080538.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_060016.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150918_050526(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150924_051341(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_044037.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_074817.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_064858.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150918_005038.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_163407.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_052131.jpg","4"
"/home/james/Pictures/2015-vacation/james/20150910_153118.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_011623.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150922_022015.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150925_134255.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_030439.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_155042.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150907_111803.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_090245.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_031952.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_013125.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_085422.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_134856(1).jpg","12"
"/home/james/Pictures/2015-vacation/james/20150912_092036.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150918_040002.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_050929.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_103711.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_151525.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150924_040811.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150918_002902.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150908_123450.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_173654.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150914_044133.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150914_083511.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_073139(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_120003(1).jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_071358.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150909_055716.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_072946.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_102848.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150906_121328.jpg","1"
"/home/james/Pictures/2015-vacation/james/20150912_115418.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150916_013829.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_014720.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_124316.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_092149.jpg","3"
"/home/james/Pictures/2015-vacation/james/20150920_050556.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150920_040249.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_093903.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_054227.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_025620.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_074452.jpg","0"
"/home/james/Pictures/2015-vacation/james/19691231_190416.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150909_101853.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150923_014003.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150908_143528.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150911_045409.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150917_042421.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150921_095753.jpg","2"
"/home/james/Pictures/2015-vacation/james/20150912_113341.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150910_173655.jpg","0"
"/home/james/Pictures/2015-vacation/james/20150912_113342.jpg","0"
